kod,pozycja
1157294,131611
1157293,131612
1157292,131613
1157291,131614
1157290,131615
1157289,131616
1157288,131617
1157287,131618
1157286,131619
1157285,131620
1157284,131621
1157283,131622
1157282,131623
1157281,131624
1157280,131625
1157279,131626
1157278,131627
1157277,131628
1157276,131629
1157275,131630
1157274,131631
1157273,131632
1157272,131633
1157271,131634
1157270,131635
1157269,131636
1157268,131637
1157267,131638
1157266,131639
1157265,131640
1157264,131641
1157263,131642
1157262,131643
1157261,131644
1157260,131645
1157259,131646
1157258,131647
1157257,131648
1157256,131649
1157255,131650
1157254,131651
1157253,131652
1157252,131653
1157251,131654
1157250,131655
1157249,131656
1157248,131657
1157247,131658
1157246,131659
1157245,131660
1157244,131661
1157243,131662
1157242,131663
1157241,131664
1157240,131665
1157239,131666
1157238,131667
1157237,131668
1157236,131669
1157235,131670
1157234,131671
1157233,131672
1157232,131673
1157231,131674
1157230,131675
1157229,131676
1157228,131677
1157227,131678
1157226,131679
1157225,131680
1157224,131681
1157223,131682
1157222,131683
1157221,131684
1157220,131685
1157219,131686
1157218,131687
1157217,131688
1157216,131689
1157215,131690
1157214,131691
1157213,131692
1157212,131693
1157211,131694
1157210,131695
1157209,131696
1157208,131697
1157207,131698
1157206,131699
1157205,131700
1157204,131701
1157203,131702
1157202,131703
1157201,131704
1157200,131705
1157199,131706
1157198,131707
1157197,131708
1157196,131709
1157195,131710
1157194,131711
1157193,131712
1157192,131713
1157191,131714
1157190,131715
1157189,131716
1157188,131717
1157187,131718
1157186,131719
1157185,131720
1157184,131721
1157183,131722
1157182,131723
1157181,131724
1157180,131725
1157179,131726
1157178,131727
1157177,131728
1157176,131729
1157175,131730
1157174,131731
1157173,131732
1157172,131733
1157171,131734
1157170,131735
1157169,131736
1157168,131737
1157167,131738
1157166,131739
1157165,131740
1157164,131741
1157163,131742
1157162,131743
1157161,131744
1157160,131745
1157159,131746
1157158,131747
1157157,131748
1157156,131749
1157155,131750
1157154,131751
1157153,131752
1157152,131753
1157151,131754
1157150,131755
1157149,131756
1157148,131757
1157147,131758
1157146,131759
1157145,131760
1157144,131761
1157143,131762
1157142,131763
1157141,131764
1157140,131765
1157139,131766
1157138,131767
1157137,131768
1157136,131769
1157135,131770
1157134,131771
1157133,131772
1157132,131773
1157131,131774
1157130,131775
1157129,131776
1157128,131777
1157127,131778
1157126,131779
1157125,131780
1157124,131781
1157123,131782
1157122,131783
1157121,131784
1157120,131785
1157119,131786
1157118,131787
1157117,131788
1157116,131789
1157115,131790
1157114,131791
1157113,131792
1157112,131793
1157111,131794
1157110,131795
1157109,131796
1157108,131797
1157107,131798
1157106,131799
1157105,131800
1157104,131801
1157103,131802
1157102,131803
1157101,131804
1157100,131805
1157099,131806
1157098,131807
1157097,131808
1157096,131809
1157095,131810
1157094,131811
1157093,131812
1157092,131813
1157091,131814
1157090,131815
1157089,131816
1157088,131817
1157087,131818
1157086,131819
1157085,131820
1157084,131821
1157083,131822
1157082,131823
1157081,131824
1157080,131825
1157079,131826
1157078,131827
1157077,131828
1157076,131829
1157075,131830
1157074,131831
1157073,131832
1157072,131833
1157071,131834
1157070,131835
1157069,131836
1157068,131837
1157067,131838
1157066,131839
1157065,131840
1157064,131841
1157063,131842
1157062,131843
1157061,131844
1157060,131845
1157059,131846
1157058,131847
1157057,131848
1157056,131849
1157055,131850
1157054,131851
1157053,131852
1157052,131853
1157051,131854
1157050,131855
1157049,131856
1157048,131857
1157047,131858
1157046,131859
1157045,131860
1157044,131861
1157043,131862
1157042,131863
1157041,131864
1157040,131865
1157039,131866
1157038,131867
1157037,131868
1157036,131869
1157035,131870
1157034,131871
1157033,131872
1157032,131873
1157031,131874
1157030,131875
1157029,131876
1157028,131877
1157027,131878
1157026,131879
1157025,131880
1157024,131881
1157023,131882
1157022,131883
1157021,131884
1157020,131885
1157019,131886
1157018,131887
1157017,131888
1157016,131889
1157015,131890
1157014,131891
1157013,131892
1157012,131893
1157011,131894
1157010,131895
1157009,131896
1157008,131897
1157007,131898
1157006,131899
1157005,131900
1157004,131901
1157003,131902
1157002,131903
1157001,131904
1157000,131905
1156999,131906
1156998,131907
1156997,131908
1156996,131909
1156995,131910
1156994,131911
1156993,131912
1156992,131913
1156991,131914
1156990,131915
1156989,131916
1156988,131917
1156987,131918
1156986,131919
1156985,131920
1156984,131921
1156983,131922
1156982,131923
1156981,131924
1156980,131925
1156979,131926
1156978,131927
1156977,131928
1156976,131929
1156975,131930
1156974,131931
1156973,131932
1156972,131933
1156971,131934
1156970,131935
1156969,131936
1156968,131937
1156967,131938
1156966,131939
1156965,131940
1156964,131941
1156963,131942
1156962,131943
1156961,131944
1156960,131945
1156959,131946
1156958,131947
1156957,131948
1156956,131949
1156955,131950
1156954,131951
1156953,131952
1156952,131953
1156951,131954
1156950,131955
1156949,131956
1156948,131957
1156947,131958
1156946,131959
1156945,131960
1156944,131961
1156943,131962
1156942,131963
1156941,131964
1156940,131965
1156939,131966
1156938,131967
1156937,131968
1156936,131969
1156935,131970
1156934,131971
1156933,131972
1156932,131973
1156931,131974
1156930,131975
1156929,131976
1156928,131977
1156927,131978
1156926,131979
1156925,131980
1156924,131981
1156923,131982
1156922,131983
1156921,131984
1156920,131985
1156919,131986
1156918,131987
1156917,131988
1156916,131989
1156915,131990
1156914,131991
1156913,131992
1156912,131993
1156911,131994
1156910,131995
1156909,131996
1156908,131997
1156907,131998
1156906,131999
1156905,132000
1156904,132001
1156903,132002
1156902,132003
1156901,132004
1156900,132005
1156899,132006
1156898,132007
1156897,132008
1156896,132009
1156895,132010
1156894,132011
1156893,132012
1156892,132013
1156891,132014
1156890,132015
1156889,132016
1156888,132017
1156887,132018
1156886,132019
1156885,132020
1156884,132021
1156883,132022
1156882,132023
1156881,132024
1156880,132025
1156879,132026
1156878,132027
1156877,132028
1156876,132029
1156875,132030
1156874,132031
1156873,132032
1156872,132033
1156871,132034
1156870,132035
1156869,132036
1156868,132037
1156867,132038
1156866,132039
1156865,132040
1156864,132041
1156863,132042
1156862,132043
1156861,132044
1156860,132045
1156859,132046
1156858,132047
1156857,132048
1156856,132049
1156855,132050
1156854,132051
1156853,132052
1156852,132053
1156851,132054
1156850,132055
1156849,132056
1156848,132057
1156847,132058
1156846,132059
1156845,132060
1156844,132061
1156843,132062
1156842,132063
1156841,132064
1156840,132065
1156839,132066
1156838,132067
1156837,132068
1156836,132069
1156835,132070
1158414,132079
1158413,132080
1158412,132081
1158411,132082
1158410,132083
1158409,132084
1158408,132085
1158407,132086
1158406,132087
1158405,132088
1158404,132089
1158403,132090
1158402,132091
1158401,132092
1158400,132093
1158399,132094
1158398,132095
1158397,132096
1158396,132097
1158395,132098
1158394,132099
1158393,132100
1158392,132101
1158391,132102
1158390,132103
1158389,132104
1158388,132105
1158387,132106
1158386,132107
1158385,132108
1158384,132109
1158383,132110
1158382,132111
1158381,132112
1158380,132113
1158379,132114
1158378,132115
1158377,132116
1158376,132117
1158375,132118
1158374,132119
1158373,132120
1158372,132121
1158371,132122
1158370,132123
1158369,132124
1158368,132125
1158367,132126
1158366,132127
1158365,132128
1158364,132129
1158363,132130
1158362,132131
1158361,132132
1158360,132133
1158359,132134
1158358,132135
1158357,132136
1158356,132137
1158355,132138
1158354,132139
1158353,132140
1158352,132141
1158351,132142
1158350,132143
1158349,132144
1158348,132145
1158347,132146
1158346,132147
1158345,132148
1158344,132149
1158343,132150
1158342,132151
1158341,132152
1158340,132153
1158339,132154
1158338,132155
1158337,132156
1158336,132157
1158335,132158
1158334,132159
1158333,132160
1158332,132161
1158331,132162
1158330,132163
1158329,132164
1158328,132165
1158327,132166
1158326,132167
1158325,132168
1158324,132169
1158323,132170
1158322,132171
1158321,132172
1158320,132173
1158319,132174
1158318,132175
1158317,132176
1158316,132177
1158315,132178
1158314,132179
1158313,132180
1158312,132181
1158311,132182
1158310,132183
1158309,132184
1158308,132185
1158307,132186
1158306,132187
1158305,132188
1158304,132189
1158303,132190
1158302,132191
1158301,132192
1158300,132193
1158299,132194
1158298,132195
1158297,132196
1158296,132197
1158295,132198
1158294,132199
1158293,132200
1158292,132201
1158291,132202
1158290,132203
1158289,132204
1158288,132205
1158287,132206
1158286,132207
1158285,132208
1158284,132209
1158283,132210
1158282,132211
1158281,132212
1158280,132213
1158279,132214
1158278,132215
1158277,132216
1158276,132217
1158275,132218
1158274,132219
1158273,132220
1158272,132221
1158271,132222
1158270,132223
1158269,132224
1158268,132225
1158267,132226
1158266,132227
1158265,132228
1158264,132229
1158263,132230
1158262,132231
1158261,132232
1158260,132233
1158259,132234
1158258,132235
1158257,132236
1158256,132237
1158255,132238
1158254,132239
1158253,132240
1158252,132241
1158251,132242
1158250,132243
1158249,132244
1158248,132245
1158247,132246
1158246,132247
1158245,132248
1158244,132249
1158243,132250
1158242,132251
1158241,132252
1158240,132253
1158239,132254
1158238,132255
1158237,132256
1158236,132257
1158235,132258
1158234,132259
1158233,132260
1158232,132261
1158231,132262
1158230,132263
1158229,132264
1158228,132265
1158227,132266
1158226,132267
1158225,132268
1158224,132269
1158223,132270
1158222,132271
1158221,132272
1158220,132273
1158219,132274
1158218,132275
1158217,132276
1158216,132277
1158215,132278
1158214,132279
1158213,132280
1158212,132281
1158211,132282
1158210,132283
1158209,132284
1158208,132285
1158207,132286
1158206,132287
1158205,132288
1158204,132289
1158203,132290
1158202,132291
1158201,132292
1158200,132293
1158199,132294
1158198,132295
1158197,132296
1158196,132297
1158195,132298
1158194,132299
1158193,132300
1158192,132301
1158191,132302
1158190,132303
1158189,132304
1158188,132305
1158187,132306
1158186,132307
1158185,132308
1158184,132309
1158183,132310
1158182,132311
1158181,132312
1158180,132313
1158179,132314
1158178,132315
1158177,132316
1158176,132317
1158175,132318
1158174,132319
1158173,132320
1158172,132321
1158171,132322
1158170,132323
1158169,132324
1158168,132325
1158167,132326
1158166,132327
1158165,132328
1158164,132329
1158163,132330
1158162,132331
1158161,132332
1158160,132333
1158159,132334
1158158,132335
1158157,132336
1158156,132337
1158155,132338
1158154,132339
1158153,132340
1158152,132341
1158151,132342
1158150,132343
1158149,132344
1158148,132345
1158147,132346
1158146,132347
1158145,132348
1158144,132349
1158143,132350
1158142,132351
1158141,132352
1158140,132353
1158139,132354
1158138,132355
1158137,132356
1158136,132357
1158135,132358
1158134,132359
1158133,132360
1158132,132361
1158131,132362
1158130,132363
1158129,132364
1158128,132365
1158127,132366
1158126,132367
1158125,132368
1158124,132369
1158123,132370
1158122,132371
1158121,132372
1158120,132373
1158119,132374
1158118,132375
1158117,132376
1158116,132377
1158115,132378
1158114,132379
1158113,132380
1158112,132381
1158111,132382
1158110,132383
1158109,132384
1158108,132385
1158107,132386
1158106,132387
1158105,132388
1158104,132389
1158103,132390
1158102,132391
1158101,132392
1158100,132393
1158099,132394
1158098,132395
1158097,132396
1158096,132397
1158095,132398
1158094,132399
1158093,132400
1158092,132401
1158091,132402
1158090,132403
1158089,132404
1158088,132405
1158087,132406
1158086,132407
1158085,132408
1158084,132409
1158083,132410
1158082,132411
1158081,132412
1158080,132413
1158079,132414
1158078,132415
1158077,132416
1158076,132417
1158075,132418
1158074,132419
1158073,132420
1158072,132421
1158071,132422
1158070,132423
1158069,132424
1158068,132425
1158067,132426
1158066,132427
1158065,132428
1158064,132429
1158063,132430
1158062,132431
1158061,132432
1158060,132433
1158059,132434
1158058,132435
1158057,132436
1158056,132437
1158055,132438
1158054,132439
1158053,132440
1158052,132441
1158051,132442
1158050,132443
1158049,132444
1158048,132445
1158047,132446
1158046,132447
1158045,132448
1158044,132449
1158043,132450
1158042,132451
1158041,132452
1158040,132453
1158039,132454
1158038,132455
1158037,132456
1158036,132457
1158035,132458
1158034,132459
1158033,132460
1158032,132461
1158031,132462
1158030,132463
1158029,132464
1158028,132465
1158027,132466
1158026,132467
1158025,132468
1158024,132469
1158023,132470
1158022,132471
1158021,132472
1158020,132473
1158019,132474
1158018,132475
1158017,132476
1158016,132477
1158015,132478
1158014,132479
1158013,132480
1158012,132481
1158011,132482
1158010,132483
1158009,132484
1158008,132485
1158007,132486
1158006,132487
1158005,132488
1158004,132489
1158003,132490
1158002,132491
1158001,132492
1158000,132493
1157999,132494
1157998,132495
1157997,132496
1157996,132497
1157995,132498
1157994,132499
1157993,132500
1157992,132501
1157991,132502
1157990,132503
1157989,132504
1157988,132505
1157987,132506
1157986,132507
1157985,132508
1157984,132509
1157983,132510
1157982,132511
1157981,132512
1157980,132513
1157979,132514
1157978,132515
1157977,132516
1157976,132517
1157975,132518
1157974,132519
1157973,132520
1157972,132521
1157971,132522
1157970,132523
1157969,132524
1157968,132525
1157967,132526
1157966,132527
1157965,132528
1157964,132529
1157963,132530
1157962,132531
1157961,132532
1157960,132533
1157959,132534
1157958,132535
1157957,132536
1157956,132537
1157955,132538
1157954,132539
1157953,132540
1157952,132541
1157951,132542
1157950,132543
1157949,132544
1157948,132545
1157947,132546
1157946,132547
1157945,132548
1157944,132549
1157943,132550
1157942,132551
1157941,132552
1157940,132553
1157939,132554
1157938,132555
1157937,132556
1157936,132557
1157935,132558
1157934,132559
1157933,132560
1157932,132561
1157931,132562
1157930,132563
1157929,132564
1157928,132565
1157927,132566
1157926,132567
1157925,132568
1157924,132569
1157923,132570
1157922,132571
1157921,132572
1157920,132573
1157919,132574
1157918,132575
1157917,132576
1157916,132577
1157915,132578
1157914,132579
1157913,132580
1157912,132581
1157911,132582
1157910,132583
1157909,132584
1157908,132585
1157907,132586
1157906,132587
1157905,132588
1157904,132589
1157903,132590
1157902,132591
1157901,132592
1157900,132593
1157899,132594
1157898,132595
1157897,132596
1157896,132597
1157895,132598
1157894,132599
1157893,132600
1157892,132601
1157891,132602
1157890,132603
1157889,132604
1157888,132605
1157887,132606
1157886,132607
1157885,132608
1157884,132609
1157883,132610
1157882,132611
1157881,132612
1157880,132613
1157879,132614
1157878,132615
1157877,132616
1157876,132617
1157875,132618
1157874,132619
1157873,132620
